 log_id,User_id,Username,Date,Actions
4756,256,.Aimen.,"05/07/23 06:08:51am","view lectures"
4757,256,.Aimen.,"05/07/23 06:09:04am","view assignment"
4758,256,.Aimen.,"05/07/23 06:09:10am","user logged out"
4759,277,Nayab,"05/07/23 06:09:37am","user Loged in"
4760,277,.Nayab.,"05/07/23 06:09:38am","view notifications"
4761,277,.Nayab.,"05/07/23 06:09:46am","view lectures"
4762,277,.Nayab.,"05/07/23 06:10:02am",".downloaded lecture file Lecture 3."
4763,277,.Nayab.,"05/07/23 06:10:08am","view assignment"
4764,277,.Nayab.,"05/07/23 06:10:13am","view progress"
4765,277,.Nayab.,"05/07/23 06:10:22am","view Quiz List"
4766,277,.Nayab.,"05/07/23 06:10:30am","attempt Quiz"
4768,277,.Nayab.,"05/07/23 06:10:49am","view lectures"
4769,277,.Nayab.,"05/07/23 06:10:57am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4770,277,.Nayab.,"05/07/23 06:11:06am","user logged out"
4771,279,Erum,"05/07/23 06:11:24am","user Loged in"
4772,279,.Erum.,"05/07/23 06:11:26am","view notifications"
4773,279,.Erum.,"05/07/23 06:11:34am","view lectures"
4774,279,.Erum.,"05/07/23 06:11:43am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4775,279,.Erum.,"05/07/23 06:11:50am","view announcements"
4776,279,.Erum.,"05/07/23 06:11:54am","view progress"
4777,279,.Erum.,"05/07/23 06:12:04am","view Quiz List"
4778,279,.Erum.,"05/07/23 06:12:10am","attempt Quiz"
4780,279,.Erum.,"05/07/23 06:12:16am","view lectures"
4781,279,.Erum.,"05/07/23 06:12:24am","user logged out"
4782,247,Raheel,"05/07/23 06:12:55am","user Loged in"
4783,247,.Raheel.,"05/07/23 06:12:56am","view notifications"
4784,247,.Raheel.,"05/07/23 06:13:06am","view lectures"
4785,247,.Raheel.,"05/07/23 06:13:13am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4786,247,.Raheel.,"05/07/23 06:13:52am",".downloaded lecture file Lecture 3."
4787,247,.Raheel.,"05/07/23 06:14:27am","attempt Quiz"
4789,247,.Raheel.,"05/07/23 06:14:47am","view lectures"
4790,247,.Raheel.,"05/07/23 06:14:55am","view announcements"
4791,247,.Raheel.,"05/07/23 06:14:58am","user logged out"
4792,260,Rabia,"05/07/23 06:15:19am","user Loged in"
4793,260,.Rabia.,"05/07/23 06:15:21am","view notifications"
4794,260,.Rabia.,"05/07/23 06:15:27am","view lectures"
4795,260,.Rabia.,"05/07/23 06:15:32am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4796,260,.Rabia.,"05/07/23 06:16:10am",".downloaded lecture file Lecture 3."
4797,260,.Rabia.,"05/07/23 06:16:41am","attempt Quiz"
4799,260,.Rabia.,"05/07/23 06:17:03am","view lectures"
4800,260,.Rabia.,"05/07/23 06:17:10am","user logged out"
4801,284,"Muhammad Umair","05/07/23 06:17:42am","user Loged in"
4802,284,".Muhammad Umair.","05/07/23 06:17:43am","view notifications"
4803,284,".Muhammad Umair.","05/07/23 06:17:54am","view Quiz List"
4804,284,".Muhammad Umair.","05/07/23 06:17:58am","view progress"
4805,284,".Muhammad Umair.","05/07/23 06:18:12am","view Quiz List"
4806,284,".Muhammad Umair.","05/07/23 06:18:20am","attempt Quiz"
4808,284,".Muhammad Umair.","05/07/23 06:18:43am","view lectures"
4809,284,".Muhammad Umair.","05/07/23 06:18:48am","user logged out"
4810,288,Sana,"05/07/23 06:19:07am","user Loged in"
4811,288,.Sana.,"05/07/23 06:19:08am","view notifications"
4812,288,.Sana.,"05/07/23 06:19:15am","view lectures"
4813,288,.Sana.,"05/07/23 06:19:23am",".downloaded lecture file Lecture 3."
4814,288,.Sana.,"05/07/23 06:19:33am","view progress"
4815,288,.Sana.,"05/07/23 06:19:47am","view Quiz List"
4816,288,.Sana.,"05/07/23 06:19:53am","attempt Quiz"
4818,288,.Sana.,"05/07/23 06:20:17am","view lectures"
4819,288,.Sana.,"05/07/23 06:20:28am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4820,288,.Sana.,"05/07/23 06:20:37am","view progress"
4821,288,.Sana.,"05/07/23 06:20:44am","user logged out"
4822,255,Talha,"05/07/23 06:20:59am","user Loged in"
4823,255,.Talha.,"05/07/23 06:21:00am","view notifications"
4824,255,.Talha.,"05/07/23 06:21:11am","view lectures"
4825,255,.Talha.,"05/07/23 06:21:20am",".downloaded lecture file Lecture 3."
4826,255,.Talha.,"05/07/23 06:21:27am","view progress"
4827,255,.Talha.,"05/07/23 06:21:33am","view Quiz List"
4828,255,.Talha.,"05/07/23 06:21:44am","attempt Quiz"
4830,255,.Talha.,"05/07/23 06:22:27am","view lectures"
4831,255,.Talha.,"05/07/23 06:22:29am","view progress"
4832,255,.Talha.,"05/07/23 06:22:36am","user logged out"
4833,254,"Nadia ","05/07/23 06:23:03am","user Loged in"
4834,254,".Nadia .","05/07/23 06:23:04am","view notifications"
4835,254,".Nadia .","05/07/23 06:23:10am","view Quiz List"
4836,254,".Nadia .","05/07/23 06:23:13am","view lectures"
4837,254,".Nadia .","05/07/23 06:23:22am",".viewed lecture link https://www.youtube.com/watch?v=OMuTdETbsDw."
4838,254,".Nadia .","05/07/23 06:24:01am",".downloaded lecture file Lecture 3."
4839,254,".Nadia .","05/07/23 06:24:45am","attempt Quiz"
4841,254,".Nadia .","05/07/23 06:25:04am","view lectures"
4842,254,".Nadia .","05/07/23 06:25:13am","view progress"
4843,254,".Nadia .","05/07/23 06:25:20am","user logged out"
4844,220,Hira,"05/07/23 01:21:23pm","user Loged in"
4845,220,.Hira.,"05/07/23 01:21:24pm","view notifications"
4846,220,.Hira.,"05/07/23 01:21:38pm","view lectures"
4847,220,.Hira.,"05/07/23 01:21:58pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4848,220,.Hira.,"05/07/23 01:22:48pm",".downloaded lecture file Lecture 4."
4849,220,.Hira.,"05/07/23 01:23:30pm","attempt Quiz"
4851,220,.Hira.,"05/07/23 01:24:11pm","view lectures"
4852,220,.Hira.,"05/07/23 01:24:37pm","view announcements"
4853,220,.Hira.,"05/07/23 01:24:41pm","view assignment"
4854,220,.Hira.,"05/07/23 01:24:48pm","user logged out"
4855,221,Anum,"05/07/23 01:24:57pm","user Loged in"
4856,221,.Anum.,"05/07/23 01:24:58pm","view notifications"
4857,221,.Anum.,"05/07/23 01:25:03pm","view Quiz List"
4858,221,.Anum.,"05/07/23 01:25:06pm","view lectures"
4859,221,.Anum.,"05/07/23 01:25:13pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4860,221,.Anum.,"05/07/23 01:25:43pm",".downloaded lecture file Lecture 4."
4861,221,.Anum.,"05/07/23 01:26:27pm","attempt Quiz"
4863,221,.Anum.,"05/07/23 01:27:06pm","view lectures"
4864,221,.Anum.,"05/07/23 01:27:17pm","view progress"
4865,221,.Anum.,"05/07/23 01:27:59pm","user logged out"
4866,259,Tayyaba,"05/07/23 01:28:17pm","user Loged in"
4867,259,.Tayyaba.,"05/07/23 01:28:18pm","view notifications"
4868,259,.Tayyaba.,"05/07/23 01:28:29pm","view lectures"
4869,259,.Tayyaba.,"05/07/23 01:28:42pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4870,259,.Tayyaba.,"05/07/23 01:29:20pm",".downloaded lecture file Lecture 4."
4871,259,.Tayyaba.,"05/07/23 01:29:38pm","attempt Quiz"
4873,259,.Tayyaba.,"05/07/23 01:30:10pm","view lectures"
4874,259,.Tayyaba.,"05/07/23 01:30:22pm","view progress"
4875,259,.Tayyaba.,"05/07/23 01:30:34pm","view assignment"
4876,259,.Tayyaba.,"05/07/23 01:30:40pm","user logged out"
4877,243,"Mahrukh ","05/07/23 01:31:02pm","user Loged in"
4878,243,".Mahrukh .","05/07/23 01:31:03pm","view notifications"
4879,243,".Mahrukh .","05/07/23 01:31:07pm","view Quiz List"
4880,243,".Mahrukh .","05/07/23 01:31:10pm","view assignment"
4881,243,".Mahrukh .","05/07/23 01:31:14pm","view lectures"
4882,243,".Mahrukh .","05/07/23 01:31:24pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4883,243,".Mahrukh .","05/07/23 01:31:47pm",".downloaded lecture file Lecture 4."
4884,243,".Mahrukh .","05/07/23 01:32:06pm","attempt Quiz"
4886,243,".Mahrukh .","05/07/23 01:32:34pm","view lectures"
4887,243,".Mahrukh .","05/07/23 01:32:47pm","view progress"
4888,243,".Mahrukh .","05/07/23 01:32:57pm","view assignment"
4889,243,".Mahrukh .","05/07/23 01:33:02pm","user logged out"
4890,278,Rimsha,"05/07/23 01:33:21pm","user Loged in"
4891,278,.Rimsha.,"05/07/23 01:33:23pm","view notifications"
4892,278,.Rimsha.,"05/07/23 01:33:30pm","view lectures"
4893,278,.Rimsha.,"05/07/23 01:33:41pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4894,278,.Rimsha.,"05/07/23 01:33:58pm",".downloaded lecture file Lecture 4."
4895,278,.Rimsha.,"05/07/23 01:34:12pm","attempt Quiz"
4897,278,.Rimsha.,"05/07/23 01:34:46pm","view lectures"
4898,278,.Rimsha.,"05/07/23 01:34:58pm","view announcements"
4899,278,.Rimsha.,"05/07/23 01:35:02pm","view progress"
4900,278,.Rimsha.,"05/07/23 01:35:12pm","user logged out"
4901,248,Yasir,"05/07/23 01:35:30pm","user Loged in"
4902,248,.Yasir.,"05/07/23 01:35:31pm","view notifications"
4903,248,.Yasir.,"05/07/23 01:35:40pm","view lectures"
4904,248,.Yasir.,"05/07/23 01:35:49pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4905,248,.Yasir.,"05/07/23 01:36:14pm",".downloaded lecture file Lecture 4."
4906,248,.Yasir.,"05/07/23 01:36:29pm","attempt Quiz"
4908,248,.Yasir.,"05/07/23 01:36:54pm","view lectures"
4909,248,.Yasir.,"05/07/23 01:37:07pm","user logged out"
4910,237,"Haroon ","05/07/23 01:37:27pm","user Loged in"
4911,237,".Haroon .","05/07/23 01:37:28pm","view notifications"
4912,237,".Haroon .","05/07/23 01:37:38pm","view lectures"
4913,237,".Haroon .","05/07/23 01:37:51pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4914,237,".Haroon .","05/07/23 01:38:10pm",".downloaded lecture file Lecture 4."
4915,237,".Haroon .","05/07/23 01:38:34pm","attempt Quiz"
4917,237,".Haroon .","05/07/23 01:39:02pm","view lectures"
4918,237,".Haroon .","05/07/23 01:39:06pm","view progress"
4919,237,".Haroon .","05/07/23 01:39:23pm","user logged out"
4920,287,Abiha,"05/07/23 01:39:46pm","user Loged in"
4921,287,.Abiha.,"05/07/23 01:39:47pm","view notifications"
4922,287,.Abiha.,"05/07/23 01:39:55pm","view lectures"
4923,287,.Abiha.,"05/07/23 01:40:16pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4924,287,.Abiha.,"05/07/23 01:40:50pm",".downloaded lecture file Lecture 4."
4925,287,.Abiha.,"05/07/23 01:41:04pm","attempt Quiz"
4927,287,.Abiha.,"05/07/23 01:41:41pm","view lectures"
4928,287,.Abiha.,"05/07/23 01:41:52pm","user logged out"
4929,292,kinza,"05/07/23 01:42:17pm","user Loged in"
4930,292,.kinza.,"05/07/23 01:42:18pm","view notifications"
4931,292,.kinza.,"05/07/23 01:42:27pm","view lectures"
4932,292,.kinza.,"05/07/23 01:42:36pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4933,292,.kinza.,"05/07/23 01:43:11pm",".downloaded lecture file Lecture 4."
4934,292,.kinza.,"05/07/23 01:43:22pm","attempt Quiz"
4936,292,.kinza.,"05/07/23 01:43:56pm","view lectures"
4937,292,.kinza.,"05/07/23 01:44:13pm","view progress"
4938,292,.kinza.,"05/07/23 01:44:22pm","user logged out"
4939,229,Saad,"05/07/23 01:44:46pm","user Loged in"
4940,229,Saad,"05/07/23 01:44:46pm","user Loged in"
4941,229,.Saad.,"05/07/23 01:44:47pm","view notifications"
4942,229,.Saad.,"05/07/23 01:44:48pm","view notifications"
4943,229,.Saad.,"05/07/23 01:44:59pm","view lectures"
4944,229,.Saad.,"05/07/23 01:45:06pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4945,229,.Saad.,"05/07/23 01:45:28pm",".downloaded lecture file Lecture 4."
4946,229,.Saad.,"05/07/23 01:45:44pm","attempt Quiz"
4948,229,.Saad.,"05/07/23 01:46:12pm","view lectures"
4949,229,.Saad.,"05/07/23 01:46:27pm","user logged out"
4950,291,Hina,"05/07/23 01:46:51pm","user Loged in"
4951,291,.Hina.,"05/07/23 01:46:52pm","view notifications"
4952,291,.Hina.,"05/07/23 01:47:03pm","view lectures"
4953,291,.Hina.,"05/07/23 01:47:25pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4954,291,.Hina.,"05/07/23 01:47:44pm",".downloaded lecture file Lecture 4."
4955,291,.Hina.,"05/07/23 01:47:57pm","attempt Quiz"
4957,291,.Hina.,"05/07/23 01:48:24pm","view lectures"
4958,291,.Hina.,"05/07/23 01:48:36pm","user logged out"
4959,226,Muhammad,"05/07/23 01:48:58pm","user Loged in"
4960,226,.Muhammad.,"05/07/23 01:48:59pm","view notifications"
4961,226,.Muhammad.,"05/07/23 01:49:07pm","view lectures"
4962,226,.Muhammad.,"05/07/23 01:49:16pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4963,226,.Muhammad.,"05/07/23 01:49:29pm",".downloaded lecture file Lecture 4."
4964,226,.Muhammad.,"05/07/23 01:49:45pm","attempt Quiz"
4966,226,.Muhammad.,"05/07/23 01:50:16pm","view lectures"
4967,226,.Muhammad.,"05/07/23 01:50:27pm","view progress"
4968,226,.Muhammad.,"05/07/23 01:50:37pm","user logged out"
4969,241,Zar,"05/07/23 01:51:02pm","user Loged in"
4970,241,.Zar.,"05/07/23 01:51:03pm","view notifications"
4971,241,.Zar.,"05/07/23 01:51:09pm","view Quiz List"
4972,241,.Zar.,"05/07/23 01:51:18pm","attempt Quiz"
4974,241,.Zar.,"05/07/23 01:51:42pm","view lectures"
4975,241,.Zar.,"05/07/23 01:51:53pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4976,241,.Zar.,"05/07/23 01:52:09pm","view assignment"
4977,241,.Zar.,"05/07/23 01:52:15pm","view progress"
4978,241,.Zar.,"05/07/23 01:52:22pm","user logged out"
4979,275,Rafia,"05/07/23 01:52:46pm","user Loged in"
4980,275,.Rafia.,"05/07/23 01:52:47pm","view notifications"
4981,275,.Rafia.,"05/07/23 01:52:57pm","view lectures"
4982,275,.Rafia.,"05/07/23 01:53:05pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4983,275,.Rafia.,"05/07/23 01:53:13pm",".downloaded lecture file Lecture 4."
4984,275,.Rafia.,"05/07/23 01:53:34pm","attempt Quiz"
4986,275,.Rafia.,"05/07/23 01:54:13pm","view lectures"
4987,275,.Rafia.,"05/07/23 01:54:15pm","view progress"
4988,275,.Rafia.,"05/07/23 01:54:23pm","view assignment"
4989,275,.Rafia.,"05/07/23 01:54:27pm","user logged out"
4990,244,Takreem,"05/07/23 01:55:03pm","user Loged in"
4991,244,.Takreem.,"05/07/23 01:55:04pm","view notifications"
4992,244,.Takreem.,"05/07/23 01:55:15pm","view Quiz List"
4993,244,.Takreem.,"05/07/23 01:55:18pm","view assignment"
4994,244,.Takreem.,"05/07/23 01:55:24pm","view lectures"
4995,244,.Takreem.,"05/07/23 01:55:37pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
4996,244,.Takreem.,"05/07/23 01:55:54pm",".downloaded lecture file Lecture 4."
4997,244,.Takreem.,"05/07/23 01:56:09pm","attempt Quiz"
4999,244,.Takreem.,"05/07/23 01:56:33pm","view lectures"
5000,244,.Takreem.,"05/07/23 01:56:38pm","user logged out"
5001,253,Hamza,"05/07/23 01:57:04pm","user Loged in"
5002,253,.Hamza.,"05/07/23 01:57:05pm","view notifications"
5003,253,.Hamza.,"05/07/23 01:57:09pm","view Quiz List"
5004,253,.Hamza.,"05/07/23 01:57:18pm","attempt Quiz"
5006,253,.Hamza.,"05/07/23 01:57:44pm","view lectures"
5007,253,.Hamza.,"05/07/23 01:57:54pm","view progress"
5008,253,.Hamza.,"05/07/23 01:58:06pm","view announcements"
5009,253,.Hamza.,"05/07/23 01:58:12pm","user logged out"
5010,264,Noman,"05/07/23 01:58:39pm","user Loged in"
5011,264,.Noman.,"05/07/23 01:58:40pm","view notifications"
5012,264,.Noman.,"05/07/23 01:58:46pm","view Quiz List"
5013,264,.Noman.,"05/07/23 01:59:00pm","attempt Quiz"
5015,264,.Noman.,"05/07/23 02:00:26pm","view lectures"
5016,264,.Noman.,"05/07/23 02:00:30pm","view progress"
5017,264,.Noman.,"05/07/23 02:00:45pm","user logged out"
5018,269,Sadia,"05/07/23 02:01:10pm","user Loged in"
5019,269,.Sadia.,"05/07/23 02:01:11pm","view notifications"
5020,269,.Sadia.,"05/07/23 02:01:22pm","view lectures"
5021,269,.Sadia.,"05/07/23 02:01:28pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5022,269,.Sadia.,"05/07/23 02:01:38pm",".downloaded lecture file Lecture 4."
5023,269,.Sadia.,"05/07/23 02:01:54pm","attempt Quiz"
5025,269,.Sadia.,"05/07/23 02:02:22pm","view lectures"
5026,269,.Sadia.,"05/07/23 02:02:24pm","view progress"
5027,269,.Sadia.,"05/07/23 02:02:35pm","view assignment"
5028,269,.Sadia.,"05/07/23 02:02:42pm","user logged out"
5029,281,Aqsa,"05/07/23 02:03:08pm","user Loged in"
5030,281,.Aqsa.,"05/07/23 02:03:09pm","view notifications"
5031,281,.Aqsa.,"05/07/23 02:03:26pm","view lectures"
5032,281,.Aqsa.,"05/07/23 02:03:38pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5033,281,.Aqsa.,"05/07/23 02:03:50pm",".downloaded lecture file Lecture 4."
5034,281,.Aqsa.,"05/07/23 02:04:14pm","attempt Quiz"
5036,281,.Aqsa.,"05/07/23 02:04:43pm","view lectures"
5037,281,.Aqsa.,"05/07/23 02:04:46pm","view announcements"
5038,281,.Aqsa.,"05/07/23 02:04:50pm","user logged out"
5039,262,Fatima,"05/07/23 02:05:14pm","user Loged in"
5040,262,.Fatima.,"05/07/23 02:05:16pm","view notifications"
5041,262,.Fatima.,"05/07/23 02:05:35pm","view lectures"
5042,262,.Fatima.,"05/07/23 02:05:43pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5043,262,.Fatima.,"05/07/23 02:05:55pm",".downloaded lecture file Lecture 4."
5044,262,.Fatima.,"05/07/23 02:06:14pm","attempt Quiz"
5046,262,.Fatima.,"05/07/23 02:06:40pm","view lectures"
5047,262,.Fatima.,"05/07/23 02:06:48pm","user logged out"
5048,288,Sana,"05/07/23 02:07:27pm","user Loged in"
5049,288,.Sana.,"05/07/23 02:07:28pm","view notifications"
5050,288,.Sana.,"05/07/23 02:07:38pm","view Quiz List"
5051,288,.Sana.,"05/07/23 02:07:45pm","view progress"
5052,288,.Sana.,"05/07/23 02:08:00pm","view Quiz List"
5053,288,.Sana.,"05/07/23 02:08:08pm","attempt Quiz"
5055,288,.Sana.,"05/07/23 02:08:42pm","view lectures"
5056,288,.Sana.,"05/07/23 02:08:52pm",".viewed lecture link https://www.youtube.com/watch?v=rFeMWWFFkfs."
5057,288,.Sana.,"05/07/23 02:09:09pm","view progress"
5058,288,.Sana.,"05/07/23 02:09:27pm","user logged out"
5059,271,Wajiha,"05/07/23 02:09:49pm","user Loged in"
5060,271,.Wajiha.,"05/07/23 02:09:50pm","view notifications"
5061,271,.Wajiha.,"05/07/23 02:10:00pm","view lectures"
5062,271,.Wajiha.,"05/07/23 02:10:09pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5063,271,.Wajiha.,"05/07/23 02:10:28pm",".downloaded lecture file Lecture 4."
5064,271,.Wajiha.,"05/07/23 02:10:48pm","attempt Quiz"
5066,271,.Wajiha.,"05/07/23 02:11:10pm","view lectures"
5067,271,.Wajiha.,"05/07/23 02:11:13pm","view CLOs"
5068,271,.Wajiha.,"05/07/23 02:11:15pm","view assignment"
5069,271,.Wajiha.,"05/07/23 02:11:20pm","user logged out"
5070,227,"Muhammad Umer","05/07/23 02:12:04pm","user Loged in"
5071,227,".Muhammad Umer.","05/07/23 02:12:05pm","view notifications"
5072,227,".Muhammad Umer.","05/07/23 02:12:11pm","view Quiz List"
5073,227,".Muhammad Umer.","05/07/23 02:12:12pm","view CLOs"
5074,227,".Muhammad Umer.","05/07/23 02:12:17pm","view lectures"
5075,227,".Muhammad Umer.","05/07/23 02:12:24pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5076,227,".Muhammad Umer.","05/07/23 02:12:39pm",".downloaded lecture file Lecture 4."
5077,227,".Muhammad Umer.","05/07/23 02:12:51pm","attempt Quiz"
5079,227,".Muhammad Umer.","05/07/23 02:13:18pm","view lectures"
5080,227,".Muhammad Umer.","05/07/23 02:13:27pm","view assignment"
5081,227,".Muhammad Umer.","05/07/23 02:13:34pm","user logged out"
5082,279,Erum,"05/07/23 02:13:53pm","user Loged in"
5083,279,.Erum.,"05/07/23 02:13:54pm","view notifications"
5084,279,.Erum.,"05/07/23 02:14:09pm","view Quiz List"
5085,279,.Erum.,"05/07/23 02:14:14pm","view lectures"
5086,279,.Erum.,"05/07/23 02:14:21pm",".downloaded lecture file Lecture 4."
5087,279,.Erum.,"05/07/23 02:14:31pm","view progress"
5088,279,.Erum.,"05/07/23 02:14:40pm","view Quiz List"
5089,279,.Erum.,"05/07/23 02:14:46pm","attempt Quiz"
5091,279,.Erum.,"05/07/23 02:15:09pm","view lectures"
5092,279,.Erum.,"05/07/23 02:15:21pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5093,279,.Erum.,"05/07/23 02:15:33pm","view progress"
5094,279,.Erum.,"05/07/23 02:15:42pm","view assignment"
5095,279,.Erum.,"05/07/23 02:15:48pm","user logged out"
5096,236,Uzair,"05/07/23 02:16:14pm","user Loged in"
5097,236,.Uzair.,"05/07/23 02:16:15pm","view notifications"
5098,236,.Uzair.,"05/07/23 02:16:23pm","view lectures"
5099,236,.Uzair.,"05/07/23 02:16:37pm",".downloaded lecture file Lecture 4."
5100,236,.Uzair.,"05/07/23 02:16:43pm","attempt Quiz"
5102,236,.Uzair.,"05/07/23 02:17:07pm","view lectures"
5103,236,.Uzair.,"05/07/23 02:17:11pm","view progress"
5104,236,.Uzair.,"05/07/23 02:17:19pm","view assignment"
5105,236,.Uzair.,"05/07/23 02:17:25pm","user logged out"
5106,231,Hafsa,"05/07/23 02:17:48pm","user Loged in"
5107,231,.Hafsa.,"05/07/23 02:17:49pm","view notifications"
5108,231,.Hafsa.,"05/07/23 02:17:57pm","view Quiz List"
5109,231,.Hafsa.,"05/07/23 02:18:02pm","attempt Quiz"
5111,231,.Hafsa.,"05/07/23 02:18:18pm","view lectures"
5112,231,.Hafsa.,"05/07/23 02:18:30pm","view announcements"
5113,231,.Hafsa.,"05/07/23 02:18:38pm","user logged out"
5114,234,Shakeel,"05/07/23 02:19:02pm","user Loged in"
5115,234,.Shakeel.,"05/07/23 02:19:03pm","view notifications"
5116,234,.Shakeel.,"05/07/23 02:19:27pm","view lectures"
5117,234,.Shakeel.,"05/07/23 02:19:36pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5118,234,.Shakeel.,"05/07/23 02:19:57pm",".downloaded lecture file Lecture 4."
5119,234,.Shakeel.,"05/07/23 02:20:40pm","attempt Quiz"
5121,234,.Shakeel.,"05/07/23 02:21:05pm","view lectures"
5122,234,.Shakeel.,"05/07/23 02:21:15pm","view assignment"
5123,234,.Shakeel.,"05/07/23 02:21:24pm","user logged out"
5124,223,"Hafiz Muhammad","05/07/23 02:21:42pm","user Loged in"
5125,223,".Hafiz Muhammad.","05/07/23 02:21:43pm","view notifications"
5126,223,".Hafiz Muhammad.","05/07/23 02:21:49pm","view lectures"
5127,223,".Hafiz Muhammad.","05/07/23 02:21:59pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5128,223,".Hafiz Muhammad.","05/07/23 02:22:23pm",".downloaded lecture file Lecture 4."
5129,223,".Hafiz Muhammad.","05/07/23 02:22:37pm","attempt Quiz"
5131,223,".Hafiz Muhammad.","05/07/23 02:23:01pm","view lectures"
5132,223,".Hafiz Muhammad.","05/07/23 02:23:14pm","view assignment"
5133,223,".Hafiz Muhammad.","05/07/23 02:23:19pm","view progress"
5134,223,".Hafiz Muhammad.","05/07/23 02:23:29pm","user logged out"
5135,274,Sehrish,"05/07/23 02:23:48pm","user Loged in"
5136,274,.Sehrish.,"05/07/23 02:23:49pm","view notifications"
5137,274,.Sehrish.,"05/07/23 02:23:57pm","view Quiz List"
5138,274,.Sehrish.,"05/07/23 02:24:06pm","attempt Quiz"
5140,274,.Sehrish.,"05/07/23 02:24:32pm","view lectures"
5141,274,.Sehrish.,"05/07/23 02:24:40pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5142,274,.Sehrish.,"05/07/23 02:24:55pm","view progress"
5143,274,.Sehrish.,"05/07/23 02:25:07pm","view assignment"
5144,274,.Sehrish.,"05/07/23 02:25:13pm","user logged out"
5145,293,Zaryab,"05/07/23 02:25:31pm","user Loged in"
5146,293,.Zaryab.,"05/07/23 02:25:32pm","view notifications"
5147,293,.Zaryab.,"05/07/23 02:25:50pm","view lectures"
5148,293,.Zaryab.,"05/07/23 02:26:00pm",".downloaded lecture file Lecture 4."
5149,293,.Zaryab.,"05/07/23 02:26:09pm","view assignment"
5150,293,.Zaryab.,"05/07/23 02:26:14pm","view Quiz List"
5151,293,.Zaryab.,"05/07/23 02:26:24pm","attempt Quiz"
5153,293,.Zaryab.,"05/07/23 02:26:47pm","view lectures"
5154,293,.Zaryab.,"05/07/23 02:26:50pm","view progress"
5155,293,.Zaryab.,"05/07/23 02:26:58pm","view Quiz List"
5156,293,.Zaryab.,"05/07/23 02:27:03pm","user logged out"
5157,255,Talha,"05/07/23 02:27:22pm","user Loged in"
5158,255,.Talha.,"05/07/23 02:27:23pm","view notifications"
5159,255,.Talha.,"05/07/23 02:27:26pm","view Quiz List"
5160,255,.Talha.,"05/07/23 02:27:32pm","attempt Quiz"
5162,255,.Talha.,"05/07/23 02:28:58pm","view lectures"
5163,255,.Talha.,"05/07/23 02:29:13pm","view announcements"
5164,255,.Talha.,"05/07/23 02:29:18pm","user logged out"
5165,273,"Ubaid Ullah","05/07/23 02:29:47pm","user Loged in"
5166,273,".Ubaid Ullah.","05/07/23 02:29:48pm","view notifications"
5167,273,".Ubaid Ullah.","05/07/23 02:29:59pm","view lectures"
5168,273,".Ubaid Ullah.","05/07/23 02:30:07pm",".viewed lecture link https://www.youtube.com/watch?v=A1JMbBDfhYU."
5169,273,".Ubaid Ullah.","05/07/23 02:30:22pm",".downloaded lecture file Lecture 4."
5170,273,".Ubaid Ullah.","05/07/23 02:30:37pm","attempt Quiz"
5172,273,".Ubaid Ullah.","05/07/23 02:31:18pm","view lectures"
5173,273,".Ubaid Ullah.","05/07/23 02:31:44pm","view progress"
5174,273,".Ubaid Ullah.","05/07/23 02:31:53pm","user logged out"
5175,276,Maria,"05/07/23 02:32:39pm","user Loged in"
